Lon, Lat, Population
173.937942, -41.500984, 33.000000
174.759995, -36.849831, 42.000000
168.471497, -46.594910, 0.000000
176.290176, -38.151260, 15.000000
172.716293, -43.490532, 42.000000
175.682114, -40.946739, 21.000000
173.242676, -41.293015, 12.000000
174.876801, -36.931995, 0.000000
176.597427, -39.944592, 39.000000
172.725037, -43.523640, 0.000000
171.204392, -42.442253, 0.000000
173.948059, -41.543877, 15.000000
174.517166, -36.034382, 9.000000
169.426514, -45.666553, 30.000000
174.077011, -39.070774, 27.000000
176.101456, -37.763859, 0.000000
173.956192, -41.527306, 33.000000
172.828613, -41.368771, 9.000000
175.285812, -37.769032, 12.000000
174.835358, -41.118099, 12.000000
168.300964, -45.702507, 9.000000
168.315720, -46.387062, 45.000000
175.660980, -40.329975, 24.000000
170.504974, -45.855732, 21.000000
174.689484, -36.915745, 18.000000
172.650330, -43.511543, 30.000000
176.831482, -39.622803, 42.000000
173.898392, -41.557728, 6.000000
171.240189, -44.379524, 39.000000
173.278442, -41.272926, 3.000000
175.544968, -38.166527, 24.000000
172.687942, -43.502613, 0.000000
175.288345, -40.620712, 0.000000
174.069214, -39.058849, 0.000000
174.754776, -36.898781, 33.000000
172.685043, -43.533833, 30.000000
172.694168, -43.561283, 18.000000
174.651352, -36.780804, 66.000000
172.416290, -43.355160, 24.000000
174.870377, -37.034843, 30.000000
174.663528, -36.911495, 24.000000
170.530533, -45.894753, 18.000000
174.892944, -36.928768, 3.000000
174.835739, -41.242012, 0.000000
176.273850, -37.702755, 30.000000
168.638001, -46.308659, 6.000000
168.575638, -46.348537, 18.000000
174.232513, -39.118816, 42.000000
168.018082, -45.910812, 6.000000
174.611999, -36.872742, 42.000000
175.221787, -40.460556, 12.000000
176.891144, -39.503357, 24.000000
174.729950, -36.904697, 30.000000
176.300537, -40.054108, 18.000000
172.688141, -43.507469, 39.000000
174.974258, -37.071693, 84.000000
176.162918, -37.696999, 21.000000
175.422501, -40.292614, 30.000000
174.887802, -41.224998, 27.000000
174.784775, -41.262703, 6.000000
175.290375, -40.619808, 18.000000
176.552643, -40.006592, 36.000000
174.906204, -36.975929, 39.000000
174.285294, -39.339828, 0.000000
175.592682, -37.569637, 9.000000
175.943192, -39.820107, 3.000000
174.802124, -41.320255, 39.000000
175.480514, -36.878757, 36.000000
174.887360, -37.209579, 12.000000
172.986084, -41.141289, 36.000000
168.324249, -46.597763, 24.000000
175.306595, -37.923843, 96.000000
174.048263, -39.081928, 36.000000
173.325653, -35.137630, 45.000000
174.843842, -36.947308, 18.000000
173.318710, -41.239071, 15.000000
176.418045, -37.771328, 51.000000
176.168610, -37.681252, 0.000000
174.943420, -37.205227, 36.000000
172.678207, -43.543056, 18.000000
173.960052, -41.529049, 57.000000
174.741867, -36.859596, 18.000000
172.720230, -43.600601, 18.000000
176.904709, -39.514919, 0.000000
175.520401, -40.361778, 12.000000
172.638275, -43.575214, 18.000000
172.724930, -43.571747, 24.000000
174.346664, -39.531132, 12.000000
170.095673, -44.257290, 6.000000
175.838913, -40.652805, 3.000000
175.826034, -38.471657, 18.000000
174.742065, -36.815979, 18.000000
173.075699, -41.252785, 3.000000
175.047974, -39.928413, 6.000000
173.871948, -39.441086, 3.000000
175.869644, -38.233082, 15.000000
175.297150, -38.886875, 9.000000
175.006576, -40.885075, 24.000000
175.960358, -37.448196, 39.000000
176.846558, -39.652805, 42.000000
176.850342, -39.646057, 0.000000
176.827545, -37.975567, 12.000000
172.667541, -43.517059, 0.000000
174.736374, -36.855827, 33.000000
174.750763, -36.923695, 15.000000
170.421020, -45.876888, 0.000000
168.936859, -46.091892, 12.000000
175.243912, -37.799068, 21.000000
174.908417, -41.113266, 21.000000
174.896210, -41.226616, 0.000000
175.854446, -37.189636, 12.000000
175.160919, -37.501957, 9.000000
174.697723, -36.797573, 21.000000
174.727570, -36.880466, 36.000000
174.923599, -41.219067, 21.000000
174.739685, -36.908680, 30.000000
176.404526, -37.863544, 24.000000
174.787872, -41.298595, 9.000000
174.471893, -39.743698, 33.000000
175.360153, -39.186363, 6.000000
174.867737, -36.918152, 15.000000
175.504883, -36.734390, 12.000000
175.556595, -40.202637, 75.000000
174.786346, -36.867458, 42.000000
177.678665, -37.742252, 30.000000
175.265762, -37.108948, 6.000000
176.537430, -38.035740, 6.000000
168.822144, -44.939388, 9.000000
174.652069, -36.862209, 51.000000
171.207932, -44.493019, 9.000000
176.117020, -37.711246, 33.000000
174.764923, -41.241947, 0.000000
172.640167, -42.757069, 12.000000
174.288147, -35.679150, 84.000000
173.126282, -34.896454, 15.000000
172.664764, -43.544426, 30.000000
175.931152, -37.540962, 21.000000
174.700134, -36.878082, 57.000000
175.154510, -37.715839, 75.000000
175.717926, -40.027393, 3.000000
175.305252, -38.008762, 18.000000
175.001831, -36.886108, 45.000000
174.801422, -41.302784, 24.000000
172.619171, -43.519363, 30.000000
175.837387, -40.450825, 18.000000
174.909622, -36.928585, 15.000000
176.846146, -39.621162, 30.000000
171.742447, -43.889889, 63.000000
174.743805, -36.730190, 36.000000
173.951737, -35.188545, 63.000000
174.996079, -39.942234, 21.000000
174.897629, -37.214008, 30.000000
175.542389, -37.094509, 3.000000
176.856018, -39.543552, 24.000000
170.142151, -45.021881, 15.000000
175.321365, -37.796448, 30.000000
175.255157, -37.794113, 48.000000
175.273285, -40.628338, 30.000000
176.137909, -40.075340, 9.000000
174.927948, -41.206047, 30.000000
175.483810, -40.149742, 39.000000
174.846466, -36.872646, 30.000000
175.838287, -40.452927, 6.000000
170.561157, -45.500496, 9.000000
168.923599, -46.104969, 54.000000
175.288361, -37.755039, 6.000000
172.558136, -43.594971, 3.000000
172.671448, -43.531151, 15.000000
174.868301, -41.133442, 27.000000
174.125137, -35.262718, 12.000000
175.644562, -40.330750, 12.000000
174.079697, -39.054611, 0.000000
168.855118, -46.608578, 9.000000
174.938675, -36.897049, 6.000000
172.567810, -43.495075, 33.000000
170.515579, -45.900208, 15.000000
173.657928, -41.114826, 6.000000
174.709763, -36.915905, 42.000000
175.193909, -37.684898, 63.000000
175.553848, -40.292778, 42.000000
172.590958, -43.535690, 21.000000
176.975052, -37.959778, 42.000000
172.680374, -43.497814, 9.000000
168.985596, -45.925640, 18.000000
174.828522, -36.971344, 48.000000
174.789642, -36.965260, 21.000000
174.756638, -36.766178, 30.000000
175.589737, -40.341534, 39.000000
174.781082, -36.945019, 36.000000
174.866837, -36.919830, 30.000000
175.257645, -40.645206, 15.000000
175.507248, -39.981709, 9.000000
172.384857, -43.599716, 27.000000
173.894486, -35.368832, 9.000000
174.600021, -36.927063, 69.000000
175.529327, -39.790237, 3.000000
176.903412, -39.511871, 15.000000
176.948074, -39.671951, 24.000000
173.971420, -41.503960, 24.000000
176.989029, -37.949333, 21.000000
175.835159, -37.392849, 18.000000
175.041031, -39.930706, 27.000000
172.611038, -43.537689, 0.000000
169.542481, -45.973907, 15.000000
173.891922, -35.932705, 30.000000
175.355652, -40.216763, 24.000000
175.502640, -40.464451, 18.000000
174.993362, -40.907532, 36.000000
174.027985, -35.383820, 0.000000
168.636810, -45.041481, 24.000000
174.706497, -36.900589, 39.000000
171.146637, -42.834106, 0.000000
176.843475, -39.637833, 3.000000
168.280289, -46.402580, 9.000000
177.807648, -37.802353, 0.000000
174.365692, -36.215244, 15.000000
175.759293, -40.290237, 54.000000
174.979431, -40.917015, 18.000000
174.773148, -41.329685, 54.000000
174.886856, -36.919540, 45.000000
174.769562, -41.326405, 0.000000
174.648346, -36.881805, 24.000000
175.381882, -38.949539, 6.000000
174.863983, -36.988861, 18.000000
174.667877, -36.934208, 39.000000
174.045547, -39.072540, 30.000000
174.739319, -36.851353, 15.000000
174.913788, -41.224796, 15.000000
172.712707, -43.604477, 18.000000
175.202850, -37.706665, 18.000000
172.511429, -43.586906, 18.000000
175.218491, -38.182549, 18.000000
174.635925, -36.814728, 72.000000
174.666824, -36.911598, 36.000000
175.630371, -40.938946, 33.000000
175.578674, -40.221638, 33.000000
174.838730, -41.155357, 9.000000
174.767624, -36.848392, 81.000000
174.706116, -36.772701, 69.000000
174.148148, -39.021523, 18.000000
174.716858, -36.913898, 45.000000
174.086502, -39.116974, 12.000000
176.813950, -39.588173, 39.000000
174.725403, -36.753433, 48.000000
172.530090, -43.543942, 45.000000
173.850311, -39.430195, 12.000000
175.099274, -37.946877, 36.000000
174.867462, -36.980057, 96.000000
175.621353, -40.335705, 12.000000
174.811081, -36.854389, 51.000000
174.730637, -36.759010, 36.000000
175.695282, -40.657139, 15.000000
175.705826, -37.473839, 9.000000
170.520523, -45.902142, 15.000000
175.651337, -40.323791, 21.000000
176.980118, -37.953911, 9.000000
172.593750, -43.310535, 57.000000
176.141449, -37.718452, 42.000000
175.703583, -37.532207, 57.000000
172.685120, -43.485134, 24.000000
172.649719, -43.522163, 21.000000
175.529343, -37.664524, 9.000000
174.887482, -37.032047, 42.000000
170.352997, -45.937363, 0.000000
176.861099, -39.483032, 0.000000
175.233490, -37.783154, 69.000000
175.403519, -37.833382, 54.000000
176.209564, -38.105316, 0.000000
175.235611, -37.766769, 48.000000
174.901230, -36.846207, 0.000000
172.715653, -43.090508, 57.000000
176.268311, -40.306641, 21.000000
175.433090, -37.902908, 93.000000
174.923645, -37.225296, 21.000000
175.616989, -39.583450, 9.000000
175.060623, -40.872860, 0.000000
176.195557, -37.726154, 18.000000
174.819046, -41.327473, 3.000000
174.325043, -35.726795, 0.000000
176.703247, -38.453983, 12.000000
177.928787, -38.630032, 42.000000
174.317963, -35.696289, 21.000000
174.903580, -37.004097, 45.000000
175.488190, -37.906307, 3.000000
174.629547, -36.850109, 72.000000
174.729202, -36.727558, 3.000000
174.832245, -36.850891, 42.000000
170.483536, -45.870159, 18.000000
175.297287, -37.807346, 24.000000
171.603195, -41.755615, 27.000000
174.719635, -36.755054, 69.000000
176.294006, -37.712696, 18.000000
174.728470, -36.715282, 72.000000
174.803574, -36.906944, 15.000000
174.018082, -35.189846, 21.000000
170.604828, -45.851250, 63.000000
172.541214, -43.553986, 36.000000
175.636581, -40.951660, 33.000000
176.155335, -37.673264, 6.000000
173.865341, -41.277061, 18.000000
174.919601, -41.258350, 63.000000
174.767609, -41.307182, 9.000000
176.215988, -38.051914, 54.000000
175.153381, -38.333752, 12.000000
168.835220, -46.333088, 0.000000
174.652817, -36.860321, 39.000000
175.904358, -37.288094, 9.000000
175.025665, -37.158127, 48.000000
174.759796, -36.632515, 48.000000
175.655106, -36.845261, 6.000000
172.403076, -43.720413, 33.000000
176.944931, -38.476501, 0.000000
176.017013, -38.707859, 18.000000
176.875763, -39.677929, 39.000000
175.613419, -39.938305, 9.000000
176.787659, -39.631298, 39.000000
175.019562, -39.942570, 21.000000
168.772492, -46.456051, 15.000000
170.437744, -45.869858, 3.000000
170.514053, -45.864483, 0.000000
173.988831, -41.532726, 0.000000
174.700088, -36.891933, 30.000000
174.728638, -36.699604, 42.000000
174.989044, -39.939560, 21.000000
174.896027, -37.216034, 21.000000
175.293320, -40.608231, 12.000000
177.284546, -38.013268, 21.000000
174.728272, -36.790455, 33.000000
175.633133, -40.957989, 21.000000
174.724609, -36.878605, 24.000000
172.985931, -43.790039, 39.000000
168.356018, -46.415092, 0.000000
177.480362, -38.789936, 6.000000
173.293198, -41.270145, 33.000000
174.077301, -41.292549, 21.000000
174.365570, -35.758934, 51.000000
174.725800, -36.804279, 12.000000
176.016144, -37.854176, 48.000000
174.875900, -41.203835, 24.000000
174.902466, -41.224182, 33.000000
170.517960, -45.870853, 0.000000
174.909149, -41.296093, 3.000000
174.733826, -36.841351, 15.000000
175.945297, -37.793354, 0.000000
174.949524, -41.190948, 27.000000
174.780441, -41.332935, 12.000000
175.003616, -40.925774, 18.000000
174.151749, -39.018925, 6.000000
176.223084, -38.132427, 0.000000
174.979996, -40.904739, 21.000000
175.273910, -37.735172, 21.000000
174.778488, -41.312611, 6.000000
172.655426, -43.509106, 15.000000
169.136017, -44.677757, 15.000000
173.900238, -35.424164, 0.000000
175.381180, -40.067406, 18.000000
172.126221, -43.289280, 21.000000
173.125366, -41.376057, 6.000000
176.156265, -37.685986, 0.000000
176.229965, -37.674507, 42.000000
174.084732, -39.081299, 21.000000
169.114685, -44.699509, 42.000000
170.620880, -45.820381, 33.000000
174.752304, -36.780903, 57.000000
168.228867, -45.677460, 24.000000
175.272125, -37.349972, 0.000000
174.727753, -36.876125, 24.000000
171.180115, -44.158722, 9.000000
176.231934, -37.677197, 3.000000
174.798828, -41.220421, 27.000000
171.356338, -43.947029, 21.000000
174.663330, -36.903713, 84.000000
174.886322, -37.036514, 36.000000
174.850891, -36.930450, 30.000000
174.844040, -36.923065, 0.000000
176.096329, -40.210495, 0.000000
176.916718, -39.490189, 0.000000
174.813568, -36.888615, 21.000000
171.052948, -43.852303, 6.000000
174.821716, -41.173019, 39.000000
168.834564, -44.946083, 33.000000
174.926239, -36.993443, 81.000000
175.866394, -40.340237, 27.000000
174.787415, -41.291924, 30.000000
176.369965, -38.431419, 15.000000
172.815643, -42.525970, 15.000000
175.664734, -40.962975, 24.000000
172.568802, -43.504360, 24.000000
174.763794, -36.854492, 90.000000
172.522446, -43.534920, 33.000000
171.756561, -43.889381, 54.000000
174.667694, -36.921467, 6.000000
172.553101, -43.510246, 66.000000
174.848099, -37.807392, 12.000000
171.209534, -45.090183, 0.000000
174.639328, -36.923183, 117.000000
175.287598, -37.552929, 12.000000
172.600082, -43.558899, 36.000000
174.732040, -36.863789, 33.000000
174.705963, -36.890404, 21.000000
172.295273, -43.619583, 9.000000
172.709992, -43.597588, 6.000000
170.633209, -45.828476, 0.000000
174.762451, -36.841682, 0.000000
174.976547, -41.182720, 24.000000
174.830856, -36.968330, 48.000000
172.719315, -43.512768, 3.000000
174.878174, -36.869884, 21.000000
173.584839, -41.091087, 0.000000
174.912033, -36.941750, 39.000000
175.711945, -37.542034, 0.000000
173.221390, -41.327488, 48.000000
175.228561, -38.179626, 30.000000
176.122757, -37.748238, 27.000000
175.282455, -37.763927, 6.000000
170.283005, -45.896252, 3.000000
170.602707, -45.593979, 12.000000
174.752228, -36.637695, 96.000000
174.950439, -41.265484, 27.000000
175.767685, -37.930210, 6.000000
176.165161, -37.733418, 81.000000
175.804230, -38.985100, 21.000000
178.019760, -38.671410, 0.000000
174.889603, -36.976807, 33.000000
174.912598, -36.880592, 24.000000
174.902298, -36.921024, 27.000000
175.464859, -37.713310, 18.000000
174.908066, -36.940495, 39.000000
174.928986, -36.902889, 63.000000
174.864014, -36.912891, 75.000000
174.755096, -36.866711, 15.000000
169.098984, -44.698986, 9.000000
174.765213, -36.941563, 75.000000
170.481918, -45.870220, 12.000000
174.931046, -37.058834, 21.000000
168.667374, -46.181404, 3.000000
172.584045, -43.521439, 30.000000
175.809692, -38.999115, 12.000000
170.962402, -45.091446, 9.000000
172.732956, -43.530598, 0.000000
172.607925, -43.487846, 21.000000
174.901001, -36.977440, 69.000000
174.756332, -36.852371, 66.000000
174.750931, -36.850742, 21.000000
170.645111, -45.839123, 12.000000
174.876495, -37.038116, 30.000000
174.915741, -36.888393, 27.000000
175.570801, -39.939781, 9.000000
171.979080, -42.598030, 6.000000
174.307053, -35.692680, 42.000000
175.709015, -36.805466, 9.000000
173.868027, -39.452393, 15.000000
175.937424, -37.410007, 9.000000
175.143051, -40.755177, 12.000000
175.020508, -37.040829, 48.000000
174.875793, -37.174671, 15.000000
174.650253, -36.929768, 36.000000
174.660111, -36.904858, 3.000000
175.936996, -40.507744, 9.000000
175.431564, -37.230930, 3.000000
174.864563, -36.870712, 18.000000
174.871552, -41.106678, 18.000000
175.675903, -39.465832, 9.000000
175.008438, -40.923244, 63.000000
174.929810, -37.049046, 3.000000
174.803391, -36.975700, 18.000000
171.235794, -44.398571, 24.000000
172.863098, -41.437962, 15.000000
175.612167, -40.342949, 33.000000
174.620606, -36.848934, 45.000000
174.817184, -36.876980, 63.000000
175.173782, -37.542809, 27.000000
174.719376, -36.920746, 36.000000
174.719284, -41.289532, 24.000000
176.182693, -40.523636, 18.000000
174.751007, -36.761887, 63.000000
172.610763, -43.496441, 15.000000
175.309433, -37.785503, 42.000000
174.697555, -36.601410, 60.000000
176.843430, -39.651859, 24.000000
176.807922, -39.630749, 9.000000
174.723389, -36.786854, 18.000000
177.423721, -39.035248, 21.000000
175.164673, -40.756561, 15.000000
174.383850, -38.994892, 66.000000
172.569427, -43.512318, 36.000000
168.736847, -45.024326, 27.000000
172.706589, -43.374981, 0.000000
175.340500, -37.999210, 15.000000
174.749634, -36.799210, 30.000000
170.987015, -45.072617, 33.000000
174.242065, -39.529846, 12.000000
174.690506, -36.588203, 57.000000
173.415176, -41.017723, 0.000000
174.997360, -40.922962, 27.000000
175.289123, -40.465527, 6.000000
174.109482, -39.056614, 57.000000
174.835129, -36.909859, 27.000000
176.243805, -38.176552, 0.000000
175.778473, -37.815319, 21.000000
172.714477, -43.511456, 6.000000
170.505585, -45.878078, 3.000000
172.685837, -43.501984, 0.000000
174.795349, -36.885761, 18.000000
175.287826, -37.725956, 27.000000
175.794037, -37.815414, 3.000000
174.763962, -41.260643, 27.000000
174.735336, -36.728718, 51.000000
175.711197, -37.539303, 18.000000
176.063705, -37.278294, 0.000000
174.070114, -41.270298, 15.000000
174.077621, -35.370232, 12.000000
172.554047, -43.535755, 57.000000
174.710205, -36.784145, 102.000000
174.777054, -36.849251, 39.000000
174.144470, -39.027031, 48.000000
174.752548, -36.743057, 42.000000
176.081741, -37.772896, 39.000000
174.896179, -37.226402, 6.000000
171.207199, -42.448364, 0.000000
172.565247, -43.574741, 42.000000
169.130920, -44.698612, 6.000000
174.904755, -41.208981, 0.000000
175.000061, -40.886475, 33.000000
172.577103, -43.493900, 36.000000
174.694382, -36.790958, 42.000000
174.862625, -36.950470, 0.000000
174.795593, -36.921291, 39.000000
177.422714, -39.030357, 24.000000
173.263901, -41.278149, 60.000000
174.907532, -37.028080, 36.000000
174.778686, -36.879948, 0.000000
174.754761, -41.283798, 39.000000
174.961624, -41.267246, 33.000000
174.739807, -36.853039, 21.000000
175.225143, -37.762642, 6.000000
174.759506, -41.315418, 78.000000
174.983749, -40.924843, 12.000000
171.065643, -42.707943, 24.000000
175.229813, -37.795547, 27.000000
176.222198, -38.154934, 27.000000
174.982849, -40.888981, 66.000000
176.829300, -39.647053, 36.000000
173.291962, -41.277374, 15.000000
174.733704, -36.842972, 24.000000
170.955139, -45.099758, 30.000000
174.826004, -36.975201, 30.000000
170.958695, -45.104031, 36.000000
175.258896, -38.893074, 12.000000
174.628525, -36.964416, 15.000000
172.699997, -43.503220, 54.000000
170.419235, -45.904980, 0.000000
174.964233, -41.170437, 24.000000
168.375198, -46.434078, 21.000000
174.968811, -41.167118, 3.000000
175.487335, -37.269108, 18.000000
174.836670, -41.115910, 27.000000
175.794861, -39.669533, 18.000000
172.666550, -43.530396, 33.000000
176.220581, -37.734447, 24.000000
174.451263, -35.901505, 12.000000
170.974686, -45.095062, 3.000000
174.861023, -37.803436, 3.000000
174.717483, -36.877010, 39.000000
175.044998, -36.796505, 6.000000
176.239685, -38.143192, 36.000000
175.619949, -39.383045, 12.000000
174.935944, -36.895969, 42.000000
172.745316, -43.557186, 0.000000
174.606918, -36.832413, 24.000000
176.139450, -37.693592, 15.000000
176.210617, -38.068119, 15.000000
174.774826, -41.284599, 0.000000
174.455368, -36.673908, 21.000000
175.501816, -36.760632, 27.000000
174.658127, -36.893906, 18.000000
174.670288, -36.936005, 12.000000
174.697433, -36.902679, 81.000000
174.908264, -37.084496, 12.000000
175.277481, -37.805309, 15.000000
170.528076, -45.884743, 33.000000
174.726303, -37.240150, 63.000000
170.646790, -45.645351, 3.000000
174.057297, -39.077602, 24.000000
174.802109, -36.814041, 21.000000
175.561569, -40.220158, 27.000000
174.364075, -39.593021, 18.000000
176.933792, -37.977989, 6.000000
169.872925, -46.199959, 12.000000
172.377380, -43.613323, 15.000000
175.183487, -37.990791, 15.000000
176.107224, -38.711857, 0.000000
174.033829, -35.191978, 51.000000
168.345032, -46.382858, 21.000000
174.850708, -36.940418, 39.000000
171.853531, -42.034943, 12.000000
172.908493, -43.015774, 9.000000
174.492355, -35.634342, 60.000000
174.715942, -36.710438, 303.000000
174.657974, -36.840492, 42.000000
172.624390, -42.900253, 15.000000
174.818817, -41.174835, 15.000000
176.994415, -39.704502, 33.000000
174.827759, -41.168423, 12.000000
174.788650, -36.864075, 0.000000
175.636795, -40.333538, 39.000000
174.799377, -37.835705, 33.000000
176.078644, -38.693649, 36.000000
174.679474, -36.767387, 54.000000
175.286026, -37.734573, 63.000000
175.022156, -41.109314, 3.000000
174.857422, -36.959469, 0.000000
174.932968, -36.958008, 21.000000
174.531815, -35.604683, 30.000000
172.675125, -43.509476, 60.000000
170.757309, -44.790474, 24.000000
175.767380, -37.803551, 33.000000
174.284225, -38.999752, 15.000000
172.538650, -43.517433, 27.000000
174.157242, -39.377167, 15.000000
175.048172, -39.921650, 21.000000
170.970856, -42.710644, 27.000000
174.105957, -39.080364, 39.000000
173.952667, -41.535316, 36.000000
174.778717, -41.336224, 3.000000
173.228790, -41.313000, 60.000000
172.676605, -43.290642, 33.000000
176.985306, -37.951988, 9.000000
174.541275, -36.770367, 54.000000
174.640640, -36.886013, 18.000000
175.226623, -36.790043, 0.000000
170.683319, -45.552597, 6.000000
174.638504, -36.874115, 21.000000
175.258057, -37.777424, 21.000000
172.597351, -43.503277, 27.000000
175.812561, -37.733204, 18.000000
176.856064, -39.694019, 36.000000
175.805435, -38.988186, 24.000000
172.736664, -43.154690, 0.000000
169.492722, -45.044060, 27.000000
175.750153, -40.489960, 9.000000
174.648850, -36.877708, 48.000000
168.350494, -46.380222, 48.000000
168.936462, -46.103004, 27.000000
174.758881, -36.898544, 33.000000
174.627548, -36.944828, 69.000000
178.301224, -38.373646, 33.000000
175.042664, -36.996357, 15.000000
171.255356, -44.399628, 0.000000
173.855087, -35.391903, 12.000000
177.979629, -38.662933, 3.000000
174.617233, -38.698593, 6.000000
172.375855, -43.676704, 27.000000
174.860763, -36.927288, 18.000000
174.859497, -36.864258, 30.000000
174.937790, -41.253799, 12.000000
172.514221, -43.574478, 27.000000
174.760620, -36.906384, 15.000000
168.349213, -46.398052, 36.000000
175.208832, -38.190308, 15.000000
168.389633, -46.404877, 18.000000
172.517563, -43.542835, 54.000000
176.259537, -37.698235, 15.000000
174.892792, -37.006367, 12.000000
172.732330, -43.555565, 0.000000
170.491150, -45.902580, 24.000000
176.301910, -38.126724, 33.000000
174.761993, -36.749245, 12.000000
175.608017, -40.332100, 24.000000
175.063278, -39.927353, 30.000000
174.751160, -36.632690, 18.000000
175.059128, -41.121346, 27.000000
174.827316, -41.159496, 39.000000
174.602020, -36.868683, 63.000000
174.641586, -39.032688, 9.000000
176.943207, -39.603851, 36.000000
174.767807, -41.330784, 9.000000
174.718170, -36.719784, 21.000000
174.731537, -36.813915, 33.000000
175.904297, -40.437553, 21.000000
174.749741, -36.890968, 27.000000
170.770844, -45.231903, 15.000000
171.242676, -44.106728, 12.000000
174.658691, -36.807167, 0.000000
176.131714, -37.674793, 3.000000
175.642426, -40.370289, 27.000000
173.270935, -41.293304, 30.000000
175.157181, -38.331573, 21.000000
176.206818, -38.140537, 21.000000
174.753296, -36.852844, 15.000000
175.150497, -37.569923, 24.000000
172.733688, -43.647720, 3.000000
175.872681, -38.230518, 12.000000
176.897461, -39.494102, 27.000000
168.309311, -46.448685, 9.000000
176.270371, -37.690945, 24.000000
174.453293, -35.911625, 3.000000
176.090881, -38.721447, 24.000000
177.453369, -38.729893, 0.000000
172.662247, -43.519093, 9.000000
173.952164, -41.537586, 39.000000
175.775787, -37.805454, 33.000000
176.124512, -37.744514, 24.000000
175.072205, -40.879120, 0.000000
169.593063, -46.189270, 12.000000
175.059021, -39.904499, 39.000000
174.613296, -36.856815, 54.000000
175.176788, -38.310318, 6.000000
175.324066, -38.006783, 12.000000
174.808594, -41.288883, 0.000000
170.527771, -45.847927, 24.000000
174.052521, -41.269661, 15.000000
172.686066, -43.511311, 27.000000
172.698120, -43.402077, 9.000000
174.620834, -36.854259, 54.000000
174.885315, -41.040970, 15.000000
174.762070, -41.298729, 24.000000
174.623199, -36.825951, 51.000000
172.618637, -43.475807, 18.000000
173.246826, -41.304260, 21.000000
174.742355, -36.915180, 45.000000
174.591675, -36.751678, 27.000000
175.578598, -37.622307, 6.000000
173.414459, -41.255798, 21.000000
175.292343, -37.769993, 21.000000
173.774567, -35.178551, 54.000000
175.004425, -40.882034, 18.000000
174.787506, -36.799110, 3.000000
170.454666, -45.873226, 0.000000
175.777573, -39.781048, 6.000000
174.710571, -36.866158, 36.000000
174.756958, -36.857471, 18.000000
175.916672, -37.498177, 6.000000
171.860092, -42.113785, 9.000000
175.731842, -38.029633, 9.000000
172.634903, -43.530403, 0.000000
174.820282, -41.232918, 27.000000
174.866943, -37.032658, 72.000000
172.612442, -43.496651, 21.000000
175.749695, -37.784107, 45.000000
176.892197, -39.512817, 15.000000
174.852905, -36.898518, 3.000000
168.732239, -45.025784, 24.000000
174.629257, -36.825817, 0.000000
174.863449, -36.959549, 21.000000
173.934448, -41.501770, 105.000000
174.724472, -36.898239, 21.000000
172.583191, -41.528347, 3.000000
176.121277, -37.664124, 36.000000
173.637802, -35.514984, 6.000000
175.144394, -37.543598, 0.000000
174.251160, -38.998386, 42.000000
174.315796, -35.700905, 30.000000
174.457932, -35.823761, 9.000000
174.570801, -39.495926, 0.000000
175.708786, -36.757355, 48.000000
174.711243, -37.252060, 24.000000
174.839539, -36.904289, 57.000000
175.240723, -37.777653, 51.000000
174.107208, -39.047329, 30.000000
175.594345, -40.411812, 21.000000
176.892487, -39.677696, 27.000000
172.636673, -43.577465, 39.000000
174.906464, -36.905693, 30.000000
173.245224, -41.290340, 51.000000
174.754761, -41.288834, 21.000000
174.902176, -41.199402, 87.000000
176.884674, -39.502907, 0.000000
175.749313, -37.646362, 3.000000
174.906052, -41.196831, 15.000000
175.638580, -40.944023, 15.000000
173.254196, -41.306873, 30.000000
174.897369, -37.194744, 39.000000
176.177246, -37.633636, 45.000000
174.279099, -35.741589, 15.000000
168.355331, -46.420715, 18.000000
172.610199, -43.483738, 48.000000
175.938263, -38.653984, 0.000000
176.127213, -37.740520, 9.000000
175.466843, -39.948753, 0.000000
171.194519, -42.447002, 24.000000
175.385788, -40.078266, 30.000000
173.256531, -41.236805, 0.000000
176.864258, -37.937641, 3.000000
174.813141, -36.853371, 60.000000
174.733871, -36.754818, 15.000000
170.480499, -45.882694, 30.000000
171.202042, -42.454716, 3.000000
168.308014, -46.263000, 18.000000
176.129929, -37.664963, 18.000000
174.889084, -37.050987, 15.000000
176.940292, -38.057407, 24.000000
174.790741, -36.878349, 21.000000
175.147766, -37.428429, 15.000000
172.678070, -43.535149, 18.000000
168.504944, -46.265789, 15.000000
176.187653, -37.725704, 90.000000
174.015976, -36.132317, 27.000000
174.822983, -41.176491, 6.000000
174.728897, -36.882404, 45.000000
178.015747, -38.110630, 6.000000
170.826004, -44.103199, 12.000000
174.872513, -41.119129, 18.000000
170.535553, -45.847584, 15.000000
174.762634, -36.868225, 33.000000
174.510742, -36.577217, 24.000000
172.656784, -43.554584, 57.000000
171.757858, -43.902035, 27.000000
175.856110, -37.191547, 6.000000
174.712723, -36.400509, 21.000000
176.878983, -39.517715, 0.000000
175.247726, -37.736683, 39.000000
170.479202, -45.910702, 39.000000
174.360290, -36.374439, 21.000000
174.192642, -39.158249, 36.000000
174.752487, -36.852840, 18.000000
174.323929, -35.685131, 57.000000
175.204178, -38.250938, 12.000000
175.858383, -38.239185, 18.000000
175.314606, -38.883461, 6.000000
174.855514, -36.927299, 36.000000
175.089493, -41.104488, 93.000000
